num_agent: 1000 algorithm: UNC trans_suc_rate: 0.75 num_episode: 30 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,200.0,554
1,400.0,1297
2,600.0,2085
3,800.0,2884
4,1000.0,3683
5,1200.0,4482
6,1400.0,5282
7,1600.0,6082
8,1800.0,6882
9,2000.0,7682
10,2200.0,8482
11,2400.0,9282
12,2600.0,10082
13,2800.0,10882
14,3000.0,11682
15,3200.0,12482
16,3400.0,13282
17,3600.0,14082
18,3800.0,14882
19,4000.0,15682
20,4200.0,16482
21,4400.0,17282
22,4600.0,18082
23,4800.0,18882
24,5000.0,19682
25,5200.0,20482
26,5400.0,21282
27,5600.0,22082
28,5800.0,22882
