num_agent: 1000 algorithm: CENTRALIZED trans_suc_rate: 0.75 num_episode: 30 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,592.6,0
1,1249.0,0
2,1920.1,0
3,2593.3,0
4,3267.7,0
5,3942.4,0
6,4617.4,0
7,5292.4,0
8,5967.4,0
9,6642.4,0
10,7317.4,0
11,7992.4,0
12,8667.4,0
13,9342.4,0
14,10017.4,0
15,10692.4,0
16,11367.4,0
17,12042.4,0
18,12717.4,0
19,13392.4,0
20,14067.4,0
21,14742.4,0
22,15417.4,0
23,16092.4,0
24,16767.4,0
25,17442.4,0
26,18117.4,0
27,18792.4,0
28,19467.4,0
