num_agent: 1000 algorithm: RANDOM trans_suc_rate: 0.75 num_episode: 30 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,308.4,185
1,706.6,445
2,1125.9,705
3,1560.5,960
4,1989.0,1219
5,2418.6,1483
6,2822.0,1778
7,3264.5,2046
8,3675.4,2327
9,4083.3,2608
10,4526.8,2874
11,4949.8,3150
12,5387.5,3411
13,5810.7,3683
14,6247.3,3950
15,6669.0,4219
16,7116.5,4454
17,7544.6,4716
18,7975.3,4993
19,8368.8,5287
20,8793.4,5569
21,9234.1,5835
22,9689.1,6077
23,10136.2,6320
24,10546.5,6611
25,10968.0,6888
26,11396.4,7164
27,11820.3,7430
28,12255.4,7678
