num_agent: 1000 algorithm: GREEDY trans_suc_rate: 0.9 num_episode: 100 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.02, 0.1, 0.5, 0.01, 0.04, 0.3, 0.2, 0.01, 0.1, 0.2] drop_ratio: 0.0 add_ratio: 1.0
0,326.0,399
1,663.8,855
2,1013.9,1302
3,1356.6,1758
4,1691.0,2233
5,2044.6,2669
6,2402.3,3108
7,2751.3,3545
8,3095.2,4001
9,3443.6,4446
10,3787.7,4889
11,4127.3,5345
12,4472.3,5798
13,4814.5,6257
14,5152.5,6715
15,5508.9,7146
16,5866.5,7587
17,6215.6,8035
18,6553.5,8498
19,6897.1,8946
20,7251.4,9375
21,7591.1,9843
22,7938.9,10286
23,8278.5,10736
24,8643.0,11171
25,8994.0,11623
26,9348.3,12078
27,9699.6,12524
28,10047.0,12972
29,10384.1,13442
30,10723.0,13901
31,11070.0,14346
32,11418.5,14797
33,11770.1,15244
34,12114.3,15703
35,12458.8,16154
36,12810.7,16603
37,13140.0,17085
38,13492.5,17519
39,13839.9,17968
40,14188.4,18415
41,14529.5,18877
42,14869.6,19336
43,15227.7,19773
44,15547.6,20259
45,15895.1,20723
46,16218.8,21222
47,16555.7,21700
48,16905.5,22139
49,17238.4,22606
50,17588.6,23063
51,17927.8,23530
52,18285.8,23964
53,18616.8,24446
54,18951.7,24922
55,19308.1,25361
56,19670.2,25781
57,20034.4,26208
58,20381.3,26669
59,20719.7,27139
60,21071.1,27585
61,21416.5,28029
62,21752.2,28493
63,22106.8,28936
64,22441.3,29404
65,22794.7,29842
66,23132.2,30304
67,23482.5,30746
68,23840.6,31173
69,24194.4,31610
70,24524.0,32081
71,24852.6,32570
72,25199.3,33030
73,25559.8,33473
74,25894.6,33947
75,26248.2,34399
76,26602.9,34832
77,26958.6,35276
78,27304.7,35734
79,27638.8,36204
80,27976.4,36673
81,28329.0,37115
82,28666.7,37584
83,29026.5,38005
84,29384.1,38438
85,29719.7,38907
86,30070.8,39360
87,30426.2,39796
88,30775.8,40240
89,31129.1,40688
90,31478.5,41139
91,31809.3,41615
92,32146.8,42082
93,32489.9,42547
94,32828.4,43018
95,33167.4,43483
96,33500.0,43953
97,33846.0,44410
98,34193.2,44878
