num_agent: 100 algorithm: GREEDY trans_suc_rate: 0.75 num_episode: 31 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,48.9,12
1,98.4,31
2,150.1,56
3,201.9,81
4,260.8,98
5,314.1,126
6,368.6,153
7,420.9,182
8,472.2,212
9,521.3,245
10,568.0,280
11,620.4,309
12,672.5,339
13,730.0,363
14,780.6,395
15,832.2,424
16,889.7,449
17,946.4,474
18,998.9,505
19,1051.7,534
20,1107.1,561
21,1164.2,584
22,1216.8,612
23,1270.9,639
24,1321.5,673
25,1376.1,700
26,1429.6,724
27,1481.7,755
28,1536.3,779
29,1590.6,806
