num_agent: 100 algorithm: GREEDY trans_suc_rate: 0.75 num_episode: 31 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,40.0,21
1,89.9,50
2,142.6,79
3,195.9,107
4,253.0,131
5,306.6,155
6,364.7,175
7,415.7,202
8,471.3,226
9,527.7,247
10,585.7,270
11,638.8,295
12,694.6,320
13,750.9,345
14,809.7,367
15,864.4,395
16,917.2,422
17,969.1,452
18,1018.2,486
19,1074.1,510
20,1125.9,541
21,1181.5,567
22,1234.8,597
23,1289.1,621
24,1340.0,650
25,1392.6,678
26,1449.0,700
27,1506.5,720
28,1562.2,744
29,1621.2,762
