num_agent: 100 algorithm: UNC trans_suc_rate: 0.75 num_episode: 31 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,20.0,57
1,40.0,130
2,60.0,209
3,80.0,289
4,100.0,369
5,120.0,449
6,140.0,529
7,160.0,609
8,180.0,689
9,200.0,769
10,220.0,849
11,240.0,929
12,260.0,1009
13,280.0,1089
14,300.0,1169
15,320.0,1249
16,340.0,1329
17,360.0,1409
18,380.0,1489
19,400.0,1569
20,420.0,1649
21,440.0,1729
22,460.0,1809
23,480.0,1889
24,500.0,1969
25,520.0,2049
26,540.0,2129
27,560.0,2209
28,580.0,2289
29,600.0,2369
