num_agent: 100 algorithm: RANDOM trans_suc_rate: 0.75 num_episode: 31 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,32.3,20
1,65.5,48
2,110.6,70
3,155.2,98
4,193.5,128
5,232.2,162
6,277.7,191
7,325.1,213
8,372.9,237
9,408.4,269
10,448.3,301
11,481.3,334
12,525.9,363
13,566.9,394
14,605.4,422
15,651.4,441
16,699.0,461
17,742.6,483
18,780.7,515
19,821.9,550
20,864.4,581
21,907.5,606
22,946.0,629
23,985.5,658
24,1019.1,698
25,1057.2,730
26,1100.5,761
27,1143.0,785
28,1183.2,812
29,1222.5,845
